;3;;0,4041607;-0,05;0,0813897;0;662,6649
;3;;0,4039232;-0,05;0,08196017;0;662,6873
;3;;0,4036619;-0,05;0,08275564;0;662,7323
;3;;0,4037023;-0,05;0,08279357;0;662,7804
;3;;0,4036803;-0,05;0,08282509;0;662,827
;3;;0,4037423;-0,05;0,08268955;0;662,8612
;3;;0,4040812;-0,05;0,08216156;0;662,915
;3;;0,4041465;-0,05;0,08203097;0;662,9594
;3;;0,4041554;-0,05;0,08206579;0;663,0069
;3;;0,4034935;-0,05;0,08177667;0;663,089
;3;;0,4034971;-0,05;0,08178124;0;663,1179
;3;;0,403711;-0,05;0,08135369;0;663,1583
;3;;0,4040925;-0,05;0,08067919;0;663,2383
;3;;0,4041884;-0,05;0,08055243;0;663,2709
;3;;0,403884;-0,05;0,08042122;0;663,319
;3;;0,4029333;-0,05;0,07993951;0;663,3931
;3;;0,4029445;-0,05;0,07992356;0;663,4235
;3;;0,4029333;-0,05;0,07993951;0;663,4648
;3;;0,4030646;-0,05;0,07962906;0;663,5327
;3;;0,4030533;-0,05;0,07964504;0;663,5695
;3;;0,4009331;-0,05;0,07834221;0;663,6257
;3;;0,3991286;-0,05;0,07743087;0;663,7052
;3;;0,3991485;-0,05;0,07744981;0;663,7372
;3;;0,3993379;-0,05;0,07719593;0;663,7863
;3;;0,3994125;-0,05;0,07705013;0;663,861
;3;;0,3993926;-0,05;0,07703115;0;663,8921
;3;;0,3993926;-0,05;0,07703115;0;663,933
;3;;0,3993614;-0,05;0,07702821;0;664,0197
;3;;0,3993614;-0,05;0,07702821;0;664,0486
;3;;0,3993614;-0,05;0,07702821;0;664,0916
;3;;0,3968124;-0,05;0,07571582;0;664,166
;3;;0,3952028;-0,05;0,07508544;0;664,198
;3;;0,3932119;-0,05;0,07447831;0;664,2389
;3;;0,3894298;-0,05;0,07355063;0;664,2999
;3;;0,3889963;-0,05;0,07373924;0;664,3399
;3;;0,3890387;-0,05;0,0737258;0;664,3998
;3;;0,3886117;-0,05;0,07297067;0;664,4761
;3;;0,3882919;-0,05;0,07280637;0;664,5082
;3;;0,3878806;-0,05;0,07282659;0;664,5549
;3;;0,3879592;-0,05;0,07270098;0;664,6325
;3;;0,3879281;-0,05;0,07269835;0;664,6682
;3;;0,3878439;-0,05;0,07286224;0;664,7137
;3;;0,387227;-0,05;0,07325928;0;664,7849
;3;;0,3869222;-0,05;0,07308388;0;664,8406
;3;;0,386626;-0,05;0,07294362;0;664,8934
;3;;0,3860778;-0,05;0,0732564;0;664,9703
;3;;0,3853987;-0,05;0,07302283;0;664,9993
;3;;0,3843797;-0,05;0,07277653;0;665,0443
;3;;0,3834894;-0,05;0,07230347;0;665,0965
;3;;0,3818852;-0,05;0,07168744;0;665,1404
;3;;0,3806417;-0,05;0,07108371;0;665,1854
;3;;0,3732995;-0,05;0,06812236;0;668,5085
;3;;0,3729328;-0,05;0,06660025;0;668,5884
;3;;0,3695922;-0,05;0,06643289;0;668,642
;3;;0,3667201;-0,05;0,06537803;0;668,6909
;3;;0,3661367;-0,05;0,06518579;0;668,7686
;3;;0,3662361;-0,05;0,06503908;0;668,8077
;3;;0,3663847;-0,05;0,06472383;0;668,8547
;3;;0,3663751;-0,05;0,06480607;0;668,9336
;3;;0,365736;-0,05;0,06450503;0;668,9795
;3;;0,3620112;-0,05;0,06263383;0;669,0507
;3;;0,3560489;-0,05;0,05996297;0;669,1306
;3;;0,3541548;-0,05;0,05917702;0;669,1626
;3;;0,3529139;-0,05;0,05866941;0;669,2255
;3;;0,3489147;-0,05;0,05747613;0;669,2925
;3;;0,3446971;-0,05;0,05667491;0;669,3276
;3;;0,3370258;-0,05;0,05523102;0;669,3755
;3;;0,3307856;-0,05;0,05426316;0;669,4487
;3;;0,3289826;-0,05;0,05428152;0;669,4998
;3;;0,3279989;-0,05;0,05495392;0;669,5486
;3;;0,3279077;-0,05;0,05522397;0;669,6275
;3;;0,3278967;-0,05;0,05524045;0;669,66
;3;;0,3275508;-0,05;0,05608524;0;669,7244
;3;;0,3266721;-0,05;0,05720546;0;669,8038
;3;;0,3266646;-0,05;0,05722661;0;669,8542
;3;;0,3269615;-0,05;0,05738929;0;669,9067
;3;;0,321965;-0,05;0,0558496;0;669,9865
;3;;0,3159786;-0,05;0,05499021;0;670,0344
;3;;0,3081909;-0,05;0,0543913;0;670,1044
;3;;0,3032214;-0,05;0,05487552;0;670,1616
;3;;0,2989966;-0,05;0,05545994;0;670,2043
;3;;0,2944142;-0,05;0,05504394;0;670,2532
;3;;0,2877721;-0,05;0,0530162;0;670,3285
;3;;0,2831059;-0,05;0,05245809;0;670,3785
;3;;0,2792581;-0,05;0,04980901;0;670,4323
;3;;0,2791989;-0,05;0,04790509;0;670,5069
;3;;0,2783835;-0,05;0,04801772;0;670,5389
;3;;0,2762538;-0,05;0,04873883;0;670,6099
;3;;0,2744328;-0,05;0,04957156;0;670,6821
;3;;0,2736191;-0,05;0,04963272;0;670,7351
;3;;0,2723796;-0,05;0,05014412;0;670,7898
;3;;0,2711683;-0,05;0,05040181;0;670,8597
;3;;0,2696138;-0,05;0,05197601;0;670,904
;3;;0,26798;-0,05;0,05170573;0;670,9566
;3;;0,2648573;-0,05;0,05033784;0;671,0257
;3;;0,263384;-0,05;0,05065111;0;671,0798
;3;;0,262961;-0,05;0,05101876;0;671,1298
;3;;0,2620011;-0,05;0,0507042;0;671,2097
;3;;0,2612304;-0,05;0,05081312;0;671,2607
;3;;0,2610464;-0,05;0,05033802;0;671,3155
;3;;0,2610405;-0,05;0,05051023;0;671,3965
;3;;0,2613178;-0,05;0,04990138;0;671,4426
;3;;0,2603435;-0,05;0,05076401;0;671,5118
;3;;0,2593656;-0,05;0,0505279;0;671,5876
;3;;0,2590409;-0,05;0,05038454;0;671,6405
;3;;0,2588482;-0,05;0,04884306;0;671,7155
;3;;0,2575762;-0,05;0,04850965;0;671,7844
;3;;0,2575836;-0,05;0,04744668;0;671,8364
;3;;0,2557394;-0,05;0,04984401;0;671,9067
;3;;0,253144;-0,05;0,04901242;0;671,9595
;3;;0,2508511;-0,05;0,04723686;0;672,0081
;3;;0,2484256;-0,05;0,04819316;0;672,0477
;3;;0,2419122;-0,05;0,04982537;0;672,1266
;3;;0,2354438;-0,05;0,04917812;0;672,1794
;3;;0,2315616;-0,05;0,04810927;0;672,2286
;3;;0,2309324;-0,05;0,048025;0;672,3107
;3;;0,2308837;-0,05;0,04824096;0;672,3655
;3;;0,2311795;-0,05;0,04833665;0;672,4235
;3;;0,2321388;-0,05;0,04854728;0;672,5029
;3;;0,2327002;-0,05;0,04906243;0;672,5358
;3;;0,2336396;-0,05;0,04931546;0;672,6003
;3;;0,2336008;-0,05;0,04922314;0;672,6818
;3;;0,2334068;-0,05;0,04988986;0;672,7337
;3;;0,233193;-0,05;0,05054073;0;672,7826
;3;;0,2329216;-0,05;0,05137412;0;672,8469
;3;;0,2321685;-0,05;0,05152737;0;672,8895
;3;;0,2300403;-0,05;0,05149179;0;672,9373
;3;;0,2268043;-0,05;0,0518811;0;673,0127
;3;;0,2267186;-0,05;0,05224045;0;673,0624
;3;;0,2266407;-0,05;0,05248382;0;673,1157
;3;;0,2253385;-0,05;0,05330166;0;673,1958
;3;;0,2234805;-0,05;0,053761;0;673,2396
;3;;0,2214831;-0,05;0,05459882;0;673,3076
;3;;0,2191634;-0,05;0,05563406;0;673,3806
;3;;0,2182634;-0,05;0,05634458;0;673,428
;3;;0,2178168;-0,05;0,05666094;0;673,4745
;3;;0,2180962;-0,05;0,05684774;0;673,5464
;3;;0,2193796;-0,05;0,05719849;0;673,5803
;3;;0,2217404;-0,05;0,05730649;0;673,626
;3;;0,2244036;-0,05;0,05763287;0;673,6826
;3;;0,2253961;-0,05;0,05757895;0;673,7206
;3;;0,2267794;-0,05;0,05741956;0;673,7675
;3;;0,2286034;-0,05;0,05552056;0;673,8442
;3;;0,2292372;-0,05;0,05537385;0;673,8906
;3;;0,2289022;-0,05;0,05530914;0;673,9406
;3;;0,2250714;-0,05;0,05613915;0;674,0184
;3;;0,221061;-0,05;0,05577622;0;674,0657
;3;;0,2188797;-0,05;0,05780092;0;674,1367
;3;;0,2170361;-0,05;0,06240033;0;674,2123
;3;;0,2149929;-0,05;0,063667;0;674,2458
;3;;0,2095173;-0,05;0,06798874;0;674,3182
;3;;0,2064378;-0,05;0,07336698;0;674,3954
;3;;0,2047759;-0,05;0,07586544;0;674,4412
;3;;0,2024141;-0,05;0,07724894;0;674,4933
;3;;0,1983084;-0,05;0,08051441;0;674,5725
;3;;0,1955432;-0,05;0,08214977;0;674,6196
;3;;0,192795;-0,05;0,08381736;0;674,6675
;3;;0,1898906;-0,05;0,08636396;0;674,7395
;3;;0,1894713;-0,05;0,08679142;1;674,7745
;3;;0,1876838;-0,05;0,08747771;1;674,8413
;3;;0,1864446;-0,05;0,08843306;1;674,9195
;3;;0,18563;-0,05;0,09044395;1;674,9663
;3;;0,18439;-0,05;0,0928388;1;675,0228
;3;;0,1833292;-0,05;0,09585698;1;675,0911
;3;;0,1821572;-0,05;0,09812493;1;675,1383
;3;;0,1811131;-0,05;0,09969413;1;675,1872
;3;;0,1788091;-0,05;0,1013979;1;675,267
;3;;0,177398;-0,05;0,1019454;1;675,3102
;3;;0,175068;-0,05;0,1037695;1;675,3554
;3;;0,1721595;-0,05;0,1053582;1;675,4213
;3;;0,1692294;-0,05;0,1057463;1;675,4625
;3;;0,1662323;-0,05;0,1052792;1;675,5084
;3;;0,1614412;-0,05;0,1059102;1;675,5773
;3;;0,1596075;-0,05;0,1073619;1;675,6304
;3;;0,1561932;-0,05;0,1062576;0;675,6848
;3;;0,1513809;-0,05;0,1036804;0;675,765
;3;;0,1486757;-0,05;0,1046655;0;675,8082
;3;;0,1427051;-0,05;0,1050411;0;675,8771
;3;;0,1377828;-0,05;0,1032843;0;675,952
;3;;0,1372759;-0,05;0,1010014;0;675,9974
;3;;0,1352832;-0,05;0,1013732;0;676,0462
;3;;0,1314688;-0,05;0,1003675;0;676,12
;3;;0,1292708;-0,05;0,09878815;0;676,1548
;3;;0,1256183;-0,05;0,09848849;0;676,2232
;3;;0,1251398;-0,05;0,09620921;0;676,288
;3;;0,1247624;-0,05;0,09634228;0;676,321
;3;;0,1251494;-0,05;0,09586994;0;676,3741
;3;;0,1253769;-0,05;0,09441848;0;676,4494
;3;;0,124283;-0,05;0,095534;0;676,4963
;3;;0,1194711;-0,05;0,09655434;0;676,5709
;3;;0,1146716;-0,05;0,09533767;0;676,6412
;3;;0,1138605;-0,05;0,09449561;0;676,6825
;3;;0,114139;-0,05;0,09266916;0;676,7343
;3;;0,1147845;-0,05;0,09087118;0;676,8094
;3;;0,1144776;-0,05;0,09062594;0;676,8611
;3;;0,1154277;-0,05;0,09053675;0;676,9323
;3;;0,1163816;-0,05;0,09051728;0;677,0062
;3;;0,1169207;-0,05;0,08917549;0;677,0371
;3;;0,1167351;-0,05;0,08800536;0;677,1085
;3;;0,1177996;-0,05;0,08540729;0;677,1687
;3;;0,1181625;-0,05;0,08505537;0;677,2057
;3;;0,11874;-0,05;0,08516952;0;677,2499
;3;;0,1179356;-0,05;0,08656634;0;677,3358
;3;;0,1169983;-0,05;0,08835024;0;677,3815
;3;;0,1160704;-0,05;0,08822951;0;677,4531
;3;;0,1148314;-0,05;0,08819232;0;677,5305
;3;;0,1137957;-0,05;0,08867257;0;677,5728
;3;;0,1137391;-0,05;0,08717851;0;677,6226
;3;;0,1136426;-0,05;0,08565293;0;677,696
;3;;0,1142706;-0,05;0,08365901;0;677,7552
;3;;0,1149289;-0,05;0,08127078;0;677,8259
;3;;0,1155202;-0,05;0,0790086;0;677,8947
;3;;0,1164467;-0,05;0,07518858;0;677,9476
;3;;0,1179463;-0,05;0,0711638;0;678,0177
;3;;0,1187211;-0,05;0,06823347;0;678,0831
;3;;0,1192813;-0,05;0,06652299;0;678,115
;3;;0,1195935;-0,05;0,06471058;0;678,186
;3;;0,1196286;-0,05;0,0618754;0;678,2554
;3;;0,1195011;-0,05;0,06046707;0;678,3078
;3;;0,1197352;-0,05;0,05878314;0;678,3608
;3;;0,1206609;-0,05;0,0567213;0;678,4333
;3;;0,1212616;-0,05;0,05479048;0;678,475
;3;;0,1216747;-0,05;0,05183697;0;678,5286
;3;;0,1226886;-0,05;0,04952887;0;678,6058
;3;;0,1227298;-0,05;0,04926631;0;678,6562
;3;;0,1229199;-0,05;0,04803422;0;678,7252
;3;;0,1229245;-0,05;0,04560269;0;678,8019
;3;;0,1230703;-0,05;0,04468092;0;678,8338
;3;;0,1233403;-0,05;0,04287636;0;678,897
;3;;0,1234709;-0,05;0,04191918;0;678,9611
;3;;0,1234876;-0,05;0,04141793;0;678,999
;3;;0,1236283;-0,05;0,04063046;0;679,0411
;3;;0,1239067;-0,05;0,03886468;0;679,116
;3;;0,1241357;-0,05;0,0368689;0;679,174
;3;;0,1244596;-0,05;0,03499242;0;679,2078
;3;;0,1251047;-0,05;0,03064877;0;679,2852
;3;;0,1254115;-0,05;0,02846837;1;679,3212
;3;;0,1256305;-0,05;0,0270678;1;679,3628
;3;;0,1258362;-0,05;0,02554942;1;679,441
;3;;0,1258255;-0,05;0,02556857;1;679,4718
;3;;0,1259474;-0,05;0,0246454;1;679,5479
;3;;0,1259895;-0,05;0,02444453;1;679,6188
;3;;0,1261125;-0,05;0,02338682;1;679,6631
;3;;0,1259677;-0,05;0,02230812;1;679,7109
;3;;0,1261593;-0,05;0,02094241;1;679,7817
;3;;0,1262031;-0,05;0,02068808;1;679,8208
;3;;0,1262725;-0,05;0,02003786;1;679,8727
;3;;0,1263812;-0,05;0,01941868;1;679,9509
;3;;0,1265911;-0,05;0,01786512;1;679,9968
;3;;0,1269844;-0,05;0,01536036;1;680,0549
;3;;0,127096;-0,05;0,01453706;1;680,1299
;3;;0,1271264;-0,05;0,01453314;1;680,1813
;3;;0,1264549;-0,05;0,01446362;1;680,2509
;3;;0,1261236;-0,05;0,01444643;1;680,3252
;3;;0,1257834;-0,05;0,01439464;1;680,3772
;3;;0,124749;-0,05;0,01443844;1;680,4442
;3;;0,1240665;-0,05;0,01439024;1;680,5172
;3;;0,1240665;-0,05;0,01439024;0;680,5731
;3;;0,1233861;-0,05;0,01428849;0;680,6319
;3;;0,1233639;-0,05;0,01445221;0;680,6951
;3;;0,1233449;-0,05;0,01462082;0;680,7491
;3;;0,1233086;-0,05;0,01479928;0;680,7861
;3;;0,1232613;-0,05;0,01530684;0;680,8612
;3;;0,123239;-0,05;0,01547107;0;680,9069
;3;;0,1215408;-0,05;0,01540398;0;680,9869
;3;;0,1195483;-0,05;0,0151131;0;681,0665
;3;;0,1178556;-0,05;0,01508371;0;681,1072
;3;;0,1148129;-0,05;0,0150287;0;681,179
;3;;0,1149693;-0,05;0,01664054;0;681,2581
;3;;0,1144994;-0,05;0,01736735;0;681,3029
;3;;0,1137737;-0,05;0,01816703;0;681,3749
;3;;0,1135031;-0,05;0,01750381;0;681,4531
;3;;0,1142112;-0,05;0,0175935;0;681,4978
;3;;0,1152152;-0,05;0,0174643;0;681,559
;3;;0,1154556;-0,05;0,01805549;0;681,6454
;3;;0,1167044;-0,05;0,01654353;0;681,6912
;3;;0,1191371;-0,05;0,01656023;0;681,7642
;3;;0,1191809;-0,05;0,01602127;0;681,8442
;3;;0,1191613;-0,05;0,01600582;0;681,8843
;3;;0,1191418;-0,05;0,01599038;0;681,9542
;3;;0,1191343;-0,05;0,01601453;0;682,0297
;3;;0,1191343;-0,05;0,01601453;0;682,0738
;3;;0,1187915;-0,05;0,0159608;0;682,1494
;3;;0,1187309;-0,05;0,01596879;0;682,2278
;3;;0,1187309;-0,05;0,01596879;0;682,2689
;3;;0,1187005;-0,05;0,01597287;0;682,3449
;3;;0,1186809;-0,05;0,01595758;0;682,4234
;3;;0,1187005;-0,05;0,01597287;0;682,463
;3;;0,1187113;-0,05;0,01595346;0;682,5329
;3;;0,1187113;-0,05;0,01595346;0;682,6038
;3;;0,1186916;-0,05;0,01593815;0;682,6583
;3;;0,1186809;-0,05;0,01595758;0;682,7082
;3;;0,117991;-0,05;0,01587969;0;682,788
;3;;0,1176497;-0,05;0,01601159;0;682,8438
;3;;0,11728;-0,05;0,01619796;0;682,9119
;3;;0,1159309;-0,05;0,01604088;0;682,9818
;3;;0,1152714;-0,05;0,01596106;0;683,0269
;3;;0,1153106;-0,05;0,01599161;0;683,0993
;3;;0,1153106;-0,05;0,01599161;0;683,1749
;3;;0,1156306;-0,05;0,0160238;0;683,2263
;3;;0,1156292;-0,05;0,01620431;0;683,295
;3;;0,1155502;-0,05;0,01665866;0;683,371
;3;;0,115818;-0,05;0,01670368;0;683,423
;3;;0,1165713;-0,05;0,01680664;0;683,4874
;3;;0,1162265;-0,05;0,01672886;0;683,548
;3;;0,1154643;-0,05;0,01726391;0;683,5901
;3;;0,1154569;-0,05;0,01728813;0;683,637
;3;;0,1154536;-0,05;0,01728333;0;683,7074
;3;;0,1154726;-0,05;0,01706782;0;683,7582
;3;;0,115815;-0,05;0,01712018;0;683,8105
;3;;0,1157197;-0,05;0,01750861;0;683,8893
;3;;0,1158225;-0,05;0,01709594;0;683,9373
;3;;0,1162476;-0,05;0,01656367;0;684,0091
;3;;0,1165499;-0,05;0,01660606;0;684,0834
;3;;0,1165695;-0,05;0,01662134;0;684,1188
;3;;0,1165499;-0,05;0,01660606;0;684,1855
;3;;0,1165499;-0,05;0,01660606;0;684,2692
;3;;0,1165496;-0,05;0,01637546;0;684,3176
;3;;0,1169687;-0,05;0,01596929;0;684,3618
;3;;0,1170641;-0,05;0,01528997;0;684,4296
;3;;0,1173843;-0,05;0,01532292;0;684,4764
;3;;0,1175049;-0,05;0,01438472;0;684,5227
;3;;0,1176418;-0,05;0,01321873;0;684,593
;3;;0,1178877;-0,05;0,01137047;0;684,6464
;3;;0,1180078;-0,05;0,01030059;0;684,6978
;3;;0,1183081;-0,05;0,007934419;0;684,7879
;3;;0,1184882;-0,05;0,006629341;0;684,8278
;3;;0,1187986;-0,05;0,004172239;0;684,9044
;3;;0,1184154;-0,05;0,001543983;0;685,0095
;3;;0,1180252;-0,05;-0,0009235274;0;685,0568
;3;;0,1173462;-0,05;-0,003561096;0;685,1147
;3;;0,1179771;-0,05;-0,0109466;0;685,211
;3;;0,1171669;-0,05;-0,01280174;0;685,2542
