;3;;8;0;18,53816;122,7275
;4;;1;0;17,39066;56,39402
;5;;4;0;16,80894;43,05482
;6;;1;0;17,59731;40,27309
;7;;0;0;13,91906;23,62805
;8;;4;0;13,70183;30,26258
;9;;0;0;14,27986;34,049
;10;;0;0;12,46008;38,82695
;11;;1;0;14,11145;28,73187
;12;;1;0;13,62488;27,63044
