X;Y;Z
0,158771396;-0,05;0,168900363
0,155325548;-0,05;0,168129027
0,151629643;-0,05;0,16758974
0,147963377;-0,05;0,166732849
0,144835483;-0,05;0,166143136
0,140778406;-0,05;0,165263883
0,137648101;-0,05;0,164514556
0,135350663;-0,05;0,163987416
0,131608394;-0,05;0,163118674
0,128174383;-0,05;0,162231125
0,124413193;-0,05;0,161190851
0,120885486;-0,05;0,160214374
0,117728828;-0,05;0,158974542
0,113154464;-0,05;0,156733326
0,108282472;-0,05;0,154097683
0,10390098;-0,05;0,15096173
0,100968313;-0,05;0,149076739
0,096996348;-0,05;0,144708433
0,093077454;-0,05;0,141791134
0,090882872;-0,05;0,138449399
0,088510972;-0,05;0,133689645
0,087097448;-0,05;0,129104777
0,086323154;-0,05;0,126448966
0,086206702;-0,05;0,120811226
0,085860771;-0,05;0,118336363
0,086235256;-0,05;0,116474821
0,085999975;-0,05;0,112984298
0,086192614;-0,05;0,110759922
0,085802385;-0,05;0,108409625
0,085211523;-0,05;0,105636
0,083265392;-0,05;0,103907791
0,081189227;-0,05;0,101425519
0,077419732;-0,05;0,098721866
0,075569048;-0,05;0,095584114
0,074773059;-0,05;0,092758785
0,074154572;-0,05;0,090952764
0,073621224;-0,05;0,087867972
0,07334383;-0,05;0,08500339
0,07312473;-0,05;0,082264887
0,07202543;-0,05;0,078383544
0,072072499;-0,05;0,076585261
0,07187002;-0,05;0,071643139
0,0717728;-0,05;0,06925316
0,071223313;-0,05;0,066821189
0,070499003;-0,05;0,06223815
0,070198768;-0,05;0,05935241
0,070090527;-0,05;0,058016774
0,069503987;-0,05;0,055003103
0,068803165;-0,05;0,053242279
0,068056282;-0,05;0,052148022
0,06602144;-0,05;0,048181896
0,064920764;-0,05;0,047235929
0,064545827;-0,05;0,045622484
0,063460899;-0,05;0,042605444
0,063318619;-0,05;0,039550522
0,063736533;-0,05;0,036076373
0,0641456;-0,05;0,030628506
0,064294611;-0,05;0,028912281
0,064641706;-0,05;0,026818726
0,06451945;-0,05;0,024086914
0,064998314;-0,05;0,02148966
0,06508324;-0,05;0,0199226
0,065507753;-0,05;0,017593669
0,066046341;-0,05;0,017237334
0,066619221;-0,05;0,015498929
0,067590085;-0,05;0,013839177
0,068149541;-0,05;0,013505355
0,068870555;-0,05;0,01135205
0,069924443;-0,05;0,009517238
0,07071749;-0,05;0,008035575
0,071232867;-0,05;0,005514292
0,071804621;-0,05;0,003094395
0,072105241;-0,05;0,001651048
0,071905576;-0,05;-0,001015499
0,071495927;-0,05;-0,003277609
0,071184971;-0,05;-0,00608331
0,070763671;-0,05;-0,008343885
0,069305133;-0,05;-0,011354003
0,06907208;-0,05;-0,0125291
0,068668914;-0,05;-0,014314974
0,06718193;-0,05;-0,015941087
0,065434869;-0,05;-0,017120718
0,06375251;-0,05;-0,017675458
0,061470465;-0,05;-0,019138102
0,06023493;-0,05;-0,019973939
0,058665923;-0,05;-0,019965073
0,055073956;-0,05;-0,020618729
0,052100902;-0,05;-0,020522054
0,049686726;-0,05;-0,020632517
0,04557756;-0,05;-0,020992731
0,043759608;-0,05;-0,020789422
0,041590389;-0,05;-0,021681086
0,037119401;-0,05;-0,022719809
0,034622037;-0,05;-0,023473863
0,032752794;-0,05;-0,024343941
0,031196894;-0,05;-0,026216955
0,030794682;-0,05;-0,027302847
0,031253648;-0,05;-0,028474323
0,031541191;-0,05;-0,031546863
0,032115744;-0,05;-0,033243953
0,03269791;-0,05;-0,034280904
0,032861642;-0,05;-0,036568825
0,032962603;-0,05;-0,03780424
0,033352668;-0,05;-0,038992822
0,033650077;-0,05;-0,041350696
0,033734829;-0,05;-0,044997595
0,033604997;-0,05;-0,047016668
0,033130254;-0,05;-0,050949305
0,033181226;-0,05;-0,052915851
0,033436939;-0,05;-0,054088586
0,034072193;-0,05;-0,056476281
0,034039409;-0,05;-0,057983227
0,034100625;-0,05;-0,059388108
0,034612914;-0,05;-0,060632559
0,034209051;-0,05;-0,062954486
0,034490897;-0,05;-0,065915925
0,034961021;-0,05;-0,069286065
0,034575112;-0,05;-0,071659418
0,034854394;-0,05;-0,072689959
0,035281114;-0,05;-0,075073858
0,03545433;-0,05;-0,076504729
0,035310965;-0,05;-0,076070118
0,034874518;-0,05;-0,076669356
0,034443154;-0,05;-0,076048283
0,033988117;-0,05;-0,075690493
0,032100528;-0,05;-0,076238774
0,031361439;-0,05;-0,076311185
0,030916172;-0,05;-0,076359408
0,029402226;-0,05;-0,077294043
0,029876925;-0,05;-0,07756715
0,02992009;-0,05;-0,078018938
0,029213902;-0,05;-0,079490638
0,028236112;-0,05;-0,080002126
0,026892383;-0,05;-0,080389595
0,022836694;-0,05;-0,08179998
0,020428035;-0,05;-0,081828727
0,017064031;-0,05;-0,082493232
0,011713956;-0,05;-0,08405308
0,008403382;-0,05;-0,08467165
0,005879757;-0,05;-0,085389931
0,003511014;-0,05;-0,085576567
0,002338588;-0,05;-0,085124556
-0,001646819;-0,05;-0,087287874
-0,003454688;-0,05;-0,087382164
-0,004085941;-0,05;-0,087713275
-0,006170319;-0,05;-0,088133208
-0,01000585;-0,05;-0,090224724
-0,011327296;-0,05;-0,090462142
-0,013871092;-0,05;-0,091428332
-0,017202135;-0,05;-0,092882336
-0,019960577;-0,05;-0,094222676
-0,022271589;-0,05;-0,095614605
-0,021400401;-0,05;-0,095622722
-0,020852221;-0,05;-0,09664631
-0,019797879;-0,05;-0,096841863
-0,018136587;-0,05;-0,097795489
-0,01655771;-0,05;-0,098196613
-0,015337687;-0,05;-0,098837007
-0,013451605;-0,05;-0,100458193
-0,012637298;-0,05;-0,101090919
-0,011742713;-0,05;-0,103043255
-0,010933434;-0,05;-0,108221593
-0,009960272;-0,05;-0,110569782
-0,007702884;-0,05;-0,112868718
-0,006989298;-0,05;-0,114448225
-0,006614161;-0,05;-0,11567809
-0,006162667;-0,05;-0,116665023
-0,007567555;-0,05;-0,116975958
-0,007076266;-0,05;-0,117058633
-0,007467111;-0,05;-0,117738684
-0,005752488;-0,05;-0,117877044
-0,00642302;-0,05;-0,118382308
-0,006387024;-0,05;-0,118913084
-0,006527861;-0,05;-0,11915391
-0,00539413;-0,05;-0,120141399
-0,005352846;-0,05;-0,120403935
-0,009778367;-0,05;-0,120380397
-0,011180047;-0,05;-0,119758983
-0,012602845;-0,05;-0,11873003
-0,016501361;-0,05;-0,118315686
-0,017947849;-0,05;-0,117437479
