X;Y;Z
-0,3969516;-0,065;0,06662287
-0,3966117;-0,065;0,06571427
-0,3970021;-0,065;0,06257997
-0,396394;-0,065;0,05820592
-0,3955081;-0,065;0,0575569
-0,394616;-0,065;0,05450108
-0,3924556;-0,065;0,05070817
-0,3904742;-0,065;0,04980021
-0,3885614;-0,065;0,04792698
-0,3852411;-0,065;0,04393796
-0,3840999;-0,065;0,04210681
-0,3821579;-0,065;0,04109468
-0,379062;-0,065;0,03739481
-0,3767887;-0,065;0,03621404
-0,3746251;-0,065;0,03479561
-0,3707687;-0,065;0,03179383
-0,3686396;-0,065;0,02939465
-0,3660102;-0,065;0,02719134
-0,3619612;-0,065;0,02181527
-0,3602782;-0,065;0,02014704
-0,3585853;-0,065;0,0157092
-0,3570611;-0,065;0,008927504
-0,3556649;-0,065;0,006500025
-0,3541795;-0,065;0,001373744
-0,3532614;-0,065;-0,005192305
-0,3533527;-0,065;-0,008361085
-0,3535486;-0,065;-0,01081003
-0,3547986;-0,065;-0,01681617
-0,3559779;-0,065;-0,02168093
-0,3569298;-0,065;-0,02500111
-0,3584744;-0,065;-0,03078923
-0,3604866;-0,065;-0,03363803
-0,3621623;-0,065;-0,03565716
-0,3651535;-0,065;-0,04084507
-0,3664933;-0,065;-0,04305333
-0,3682797;-0,065;-0,04633313
-0,3717729;-0,065;-0,05060596
-0,3751647;-0,065;-0,05355752
-0,3796798;-0,065;-0,05500754
-0,386187;-0,065;-0,0569655
-0,3898456;-0,065;-0,05630236
-0,3941149;-0,065;-0,05701651
-0,4004588;-0,065;-0,05638033
-0,4036473;-0,065;-0,05558334
-0,4070654;-0,065;-0,05528273
-0,4111608;-0,065;-0,05449571
-0,4132704;-0,065;-0,05422912
-0,4159878;-0,065;-0,05333726
-0,4228765;-0,065;-0,05176381
-0,4262634;-0,065;-0,05036665
-0,4301988;-0,065;-0,05010319
-0,436537;-0,065;-0,0491582
-0,4388354;-0,065;-0,04920835
-0,4411588;-0,065;-0,04837825
-0,4473166;-0,065;-0,04516628
-0,4507247;-0,065;-0,04556211
-0,4533602;-0,065;-0,04622437
-0,459725;-0,065;-0,04424861
-0,4631592;-0,065;-0,04372982
-0,4667209;-0,065;-0,04343679
-0,474066;-0,065;-0,0405891
-0,4787236;-0,065;-0,03967218
-0,4822233;-0,065;-0,03919369
-0,4859806;-0,065;-0,0366016
-0,4896431;-0,065;-0,03554104
-0,4913622;-0,065;-0,03522836
-0,4935331;-0,065;-0,03318762
-0,4970481;-0,065;-0,03184804
-0,4979211;-0,065;-0,03004319
-0,5016574;-0,065;-0,02743234
-0,503525;-0,065;-0,02653988
-0,5062047;-0,065;-0,02458126
-0,51254;-0,065;-0,02070466
-0,5153538;-0,065;-0,01817725
-0,5176873;-0,065;-0,01645887
-0,5221773;-0,065;-0,01353163
-0,5237723;-0,065;-0,009832634
-0,5256279;-0,065;-0,007362795
-0,5286662;-0,065;-0,006026703
-0,529828;-0,065;-0,002467869
-0,5302489;-0,065;-6,02E-05
-0,5316452;-0,065;0,005369219
-0,5326086;-0,065;0,008402056
-0,5337533;-0,065;0,01113441
-0,5350932;-0,065;0,01653008
-0,5373285;-0,065;0,01976286
-0,5383769;-0,065;0,02257895
-0,5402983;-0,065;0,02770189
-0,5412212;-0,065;0,02993894
-0,543611;-0,065;0,03213742
-0,5459924;-0,065;0,03719762
-0,5462657;-0,065;0,04034597
-0,5457046;-0,065;0,04399169
-0,5455434;-0,065;0,04843455
-0,5461061;-0,065;0,051103
-0,546729;-0,065;0,05436256
-0,5466366;-0,065;0,05999746
-0,5469941;-0,065;0,06221949
-0,5464982;-0,065;0,06564446
-0,5473863;-0,065;0,0731442
-0,5478909;-0,065;0,07842983
-0,5488735;-0,065;0,08234682
-0,5482941;-0,065;0,09097968
-0,5472077;-0,065;0,0963356
-0,5464849;-0,065;0,1011574
-0,5416403;-0,065;0,1158767
-0,5411693;-0,065;0,1208464
-0,5390432;-0,065;0,1273565
-0,5379053;-0,065;0,1325108
-0,5366557;-0,065;0,1371718
-0,5367234;-0,065;0,1430619
-0,5375832;-0,065;0,1496327
-0,5397367;-0,065;0,1521432
-0,5413603;-0,065;0,1553181
-0,54228;-0,065;0,160512
-0,5435687;-0,065;0,1623399
-0,5436862;-0,065;0,1633375
-0,5432516;-0,065;0,1650209
-0,5432467;-0,065;0,1644567
-0,541876;-0,065;0,1644556
-0,5417032;-0,065;0,1629567
-0,5413229;-0,065;0,1628608
-0,5416198;-0,065;0,1619152
